"","size","group","precision","target"
"227",0.6,"C100",15.5080213903743,"PARP1"
"228",0.5,"C100",12.8205128205128,"PARP1"
"229",0.4,"C100",14.4,"PARP1"
"230",0.3,"C100",13.8297872340426,"PARP1"
"231",0.2,"C100",16.1290322580645,"PARP1"
"232",0.1,"C100",12.9032258064516,"PARP1"
"233",5,"C5",4.17201540436457,"PARP1"
"234",4,"C5",5.13643659711075,"PARP1"
"235",3,"C5",6.09625668449198,"PARP1"
"236",2,"C5",7.54414125200642,"PARP1"
"237",1,"C5",11.8589743589744,"PARP1"
"238",0.9,"C5",12.8113879003559,"PARP1"
"239",0.8,"C5",13.6,"PARP1"
"240",0.7,"C5",15.5963302752294,"PARP1"
"241",0.6,"C5",16.0427807486631,"PARP1"
"242",0.5,"C5",17.3076923076923,"PARP1"
"243",0.4,"C5",16.8,"PARP1"
"244",0.3,"C5",15.9574468085106,"PARP1"
"245",0.2,"C5",12.9032258064516,"PARP1"
"246",0.1,"C5",16.1290322580645,"PARP1"
"247",1,"C1",2.88461538461538,"PARP1"
"248",0.9,"C1",3.21428571428571,"PARP1"
"249",0.8,"C1",3.6144578313253,"PARP1"
"250",0.7,"C1",4.12844036697248,"PARP1"
"251",0.6,"C1",4.81283422459893,"PARP1"
"252",0.5,"C1",5.76923076923077,"PARP1"
"253",0.4,"C1",6.45161290322581,"PARP1"
"254",0.3,"C1",8.60215053763441,"PARP1"
"255",0.2,"C1",11.2903225806452,"PARP1"
"256",0.1,"C1",12.9032258064516,"PARP1"
"257",100,"B",2.38194600494366,"PARP1"
"258",90,"B",2.56812669425025,"PARP1"
"259",80,"B",2.78078728782954,"PARP1"
"260",70,"B",2.98541685774557,"PARP1"
"261",60,"B",3.14589909582152,"PARP1"
"262",50,"B",3.3256291730868,"PARP1"
"263",40,"B",2.84911717495987,"PARP1"
"264",30,"B",2.57891920813269,"PARP1"
"265",20,"B",2.63242375601926,"PARP1"
"266",10,"B",2.50401284109149,"PARP1"
"267",9,"B",2.31811697574893,"PARP1"
"268",8,"B",2.24719101123596,"PARP1"
"269",7,"B",2.20183486238532,"PARP1"
"270",6,"B",1.92616372391653,"PARP1"
"271",5,"B",1.79717586649551,"PARP1"
"272",4,"B",1.76565008025682,"PARP1"
"273",3,"B",1.49892933618844,"PARP1"
"274",2,"B",1.91693290734824,"PARP1"
"275",1,"B",1.91693290734824,"PARP1"
"276",0.9,"B",1.91693290734824,"PARP1"
"277",0.8,"B",1.91693290734824,"PARP1"
"278",0.7,"B",1.91693290734824,"PARP1"
"279",0.6,"B",1.91693290734824,"PARP1"
"280",0.5,"B",1.91693290734824,"PARP1"
"281",0.4,"B",1.91693290734824,"PARP1"
"282",0.3,"B",1.91693290734824,"PARP1"
"283",0.2,"B",1.91693290734824,"PARP1"
"284",0.1,"B",1.91693290734824,"PARP1"
