"","size","group","precision","target"
"244",0.3,"C5",81.8181818181818,"AHCY"
"245",0.2,"C5",71.4285714285714,"AHCY"
"246",0.1,"C5",50,"AHCY"
"247",1,"C1",24.3243243243243,"AHCY"
"248",0.9,"C1",27.2727272727273,"AHCY"
"249",0.8,"C1",31.0344827586207,"AHCY"
"250",0.7,"C1",36,"AHCY"
"251",0.6,"C1",36.3636363636364,"AHCY"
"252",0.5,"C1",38.8888888888889,"AHCY"
"253",0.4,"C1",50,"AHCY"
"254",0.3,"C1",63.6363636363636,"AHCY"
"255",0.2,"C1",71.4285714285714,"AHCY"
"256",0.1,"C1",66.6666666666667,"AHCY"
"257",100,"B",5.17288320174244,"AHCY"
"258",90,"B",5.26315789473684,"AHCY"
"259",80,"B",5.54799183117767,"AHCY"
"260",70,"B",4.86192143134967,"AHCY"
"261",60,"B",5.26315789473684,"AHCY"
"262",50,"B",6.31808278867102,"AHCY"
"263",40,"B",7.48808713410483,"AHCY"
"264",30,"B",9.07441016333938,"AHCY"
"265",20,"B",12.6530612244898,"AHCY"
"266",10,"B",15.2588555858311,"AHCY"
"267",9,"B",16.969696969697,"AHCY"
"268",8,"B",17.687074829932,"AHCY"
"269",7,"B",20.2334630350195,"AHCY"
"270",6,"B",23.6363636363636,"AHCY"
"271",5,"B",28.2608695652174,"AHCY"
"272",4,"B",14.2857142857143,"AHCY"
"273",3,"B",0,"AHCY"
"274",2,"B",0,"AHCY"
"275",1,"B",0,"AHCY"
"276",0.9,"B",0,"AHCY"
"277",0.8,"B",0,"AHCY"
"278",0.7,"B",0,"AHCY"
"279",0.6,"B",0,"AHCY"
"280",0.5,"B",0,"AHCY"
"281",0.4,"B",0,"AHCY"
"282",0.3,"B",0,"AHCY"
"283",0.2,"B",0,"AHCY"
"284",0.1,"B",0,"AHCY"
