"","size","group","precision","target"
"259",80,"B",2.66834311260129,"SRC"
"260",70,"B",2.92180577176386,"SRC"
"261",60,"B",3.19921765856384,"SRC"
"262",50,"B",3.23554065381391,"SRC"
"263",40,"B",3.35289186923722,"SRC"
"264",30,"B",3.2876967495576,"SRC"
"265",20,"B",3.50656607991059,"SRC"
"266",10,"B",4.5822855546242,"SRC"
"267",9,"B",4.71903135672151,"SRC"
"268",8,"B",4.85504715333566,"SRC"
"269",7,"B",5.42914171656687,"SRC"
"270",6,"B",5.77550069864928,"SRC"
"271",5,"B",6.03351955307263,"SRC"
"272",4,"B",6.84357541899441,"SRC"
"273",3,"B",6.8901303538175,"SRC"
"274",2,"B",9.07821229050279,"SRC"
"275",1,"B",14.2458100558659,"SRC"
"276",0.9,"B",15.2173913043478,"SRC"
"277",0.8,"B",16.0839160839161,"SRC"
"278",0.7,"B",16.3346613545817,"SRC"
"279",0.6,"B",17.6744186046512,"SRC"
"280",0.5,"B",17.6165803108808,"SRC"
"281",0.4,"B",17.6165803108808,"SRC"
"282",0.3,"B",17.6165803108808,"SRC"
"283",0.2,"B",17.6165803108808,"SRC"
"284",0.1,"B",17.6165803108808,"SRC"
