"","size","group","precision","target"
"247",1,"C1",0.709219858156028,"Thrombin"
"248",0.9,"C1",0.790513833992095,"Thrombin"
"249",0.8,"C1",0.888888888888889,"Thrombin"
"250",0.7,"C1",1.01522842639594,"Thrombin"
"251",0.6,"C1",0.591715976331361,"Thrombin"
"252",0.5,"C1",0,"Thrombin"
"253",0.4,"C1",0,"Thrombin"
"254",0.3,"C1",0,"Thrombin"
"255",0.2,"C1",0,"Thrombin"
"256",0.1,"C1",0,"Thrombin"
"257",100,"B",3.05524999112877,"Thrombin"
"258",90,"B",3.21728502148799,"Thrombin"
"259",80,"B",3.14482146817476,"Thrombin"
"260",70,"B",2.95534039641101,"Thrombin"
"261",60,"B",2.71453072328346,"Thrombin"
"262",50,"B",2.29950319375444,"Thrombin"
"263",40,"B",1.81866572036906,"Thrombin"
"264",30,"B",1.39578897563284,"Thrombin"
"265",20,"B",1.11781405251952,"Thrombin"
"266",10,"B",1.31298793470546,"Thrombin"
"267",9,"B",1.34069400630915,"Thrombin"
"268",8,"B",1.33096716947649,"Thrombin"
"269",7,"B",1.41915864166244,"Thrombin"
"270",6,"B",0.65050266114725,"Thrombin"
"271",5,"B",0.7097232079489,"Thrombin"
"272",4,"B",0.887311446317657,"Thrombin"
"273",3,"B",0.591715976331361,"Thrombin"
"274",2,"B",0.354609929078014,"Thrombin"
"275",1,"B",0,"Thrombin"
"276",0.9,"B",0,"Thrombin"
"277",0.8,"B",0,"Thrombin"
"278",0.7,"B",0,"Thrombin"
"279",0.6,"B",0,"Thrombin"
"280",0.5,"B",0,"Thrombin"
"281",0.4,"B",0,"Thrombin"
"282",0.3,"B",0,"Thrombin"
"283",0.2,"B",0,"Thrombin"
"284",0.1,"B",0,"Thrombin"
