"","size","group","precision","target"
"252",0.5,"C1",20.1680672268908,"COX2"
"253",0.4,"C1",23.1578947368421,"COX2"
"254",0.3,"C1",22.5352112676056,"COX2"
"255",0.2,"C1",27.6595744680851,"COX2"
"256",0.1,"C1",17.3913043478261,"COX2"
"257",100,"B",2.21906473316896,"COX2"
"258",90,"B",2.41456166419019,"COX2"
"259",80,"B",2.6014731233349,"COX2"
"260",70,"B",2.73432835820896,"COX2"
"261",60,"B",2.94629797311416,"COX2"
"262",50,"B",3.21798729521899,"COX2"
"263",40,"B",3.57292101964062,"COX2"
"264",30,"B",4.12313692714863,"COX2"
"265",20,"B",4.82657751776013,"COX2"
"266",10,"B",4.93104889260343,"COX2"
"267",9,"B",4.50324976787372,"COX2"
"268",8,"B",4.54545454545455,"COX2"
"269",7,"B",4.47761194029851,"COX2"
"270",6,"B",4.73537604456825,"COX2"
"271",5,"B",5.01672240802676,"COX2"
"272",4,"B",5.32915360501567,"COX2"
"273",3,"B",5.71030640668524,"COX2"
"274",2,"B",6.88935281837161,"COX2"
"275",1,"B",7.86163522012579,"COX2"
"276",0.9,"B",7.86163522012579,"COX2"
"277",0.8,"B",7.86163522012579,"COX2"
"278",0.7,"B",7.86163522012579,"COX2"
"279",0.6,"B",7.86163522012579,"COX2"
"280",0.5,"B",7.86163522012579,"COX2"
"281",0.4,"B",7.86163522012579,"COX2"
"282",0.3,"B",7.86163522012579,"COX2"
"283",0.2,"B",7.86163522012579,"COX2"
"284",0.1,"B",7.86163522012579,"COX2"
