"","size","group","precision","target"
"252",0.5,"C1",27.1028037383178,"ESR1"
"253",0.4,"C1",34.1176470588235,"ESR1"
"254",0.3,"C1",43.75,"ESR1"
"255",0.2,"C1",61.9047619047619,"ESR1"
"256",0.1,"C1",95.2380952380952,"ESR1"
"257",100,"B",2.91923148666294,"ESR1"
"258",90,"B",3.08290155440414,"ESR1"
"259",80,"B",3.09530749052754,"ESR1"
"260",70,"B",3.1110518952768,"ESR1"
"261",60,"B",3.15560391730141,"ESR1"
"262",50,"B",3.31094944972953,"ESR1"
"263",40,"B",3.41571461879226,"ESR1"
"264",30,"B",3.85512202704803,"ESR1"
"265",20,"B",4.22009792492423,"ESR1"
"266",10,"B",4.80410447761194,"ESR1"
"267",9,"B",5.12953367875648,"ESR1"
"268",8,"B",4.95626822157434,"ESR1"
"269",7,"B",5.26315789473684,"ESR1"
"270",6,"B",5.59875583203732,"ESR1"
"271",5,"B",5.87686567164179,"ESR1"
"272",4,"B",4.89510489510489,"ESR1"
"273",3,"B",4.82115085536547,"ESR1"
"274",2,"B",5.88235294117647,"ESR1"
"275",1,"B",5.88235294117647,"ESR1"
"276",0.9,"B",5.88235294117647,"ESR1"
"277",0.8,"B",5.88235294117647,"ESR1"
"278",0.7,"B",5.88235294117647,"ESR1"
"279",0.6,"B",5.88235294117647,"ESR1"
"280",0.5,"B",5.88235294117647,"ESR1"
"281",0.4,"B",5.88235294117647,"ESR1"
"282",0.3,"B",5.88235294117647,"ESR1"
"283",0.2,"B",5.88235294117647,"ESR1"
"284",0.1,"B",5.88235294117647,"ESR1"
