"","size","group","precision","target"
"198",0.7,"cML1",14.5454545454545,"RXRA"
"199",0.6,"cML1",8.51063829787234,"RXRA"
"200",0.5,"cML1",10.2564102564103,"RXRA"
"201",0.4,"cML1",12.9032258064516,"RXRA"
"202",0.3,"cML1",17.3913043478261,"RXRA"
"203",0.2,"cML1",20,"RXRA"
"204",0.1,"cML1",42.8571428571429,"RXRA"
"205",100,"C100",2.05871139916127,"RXRA"
"206",90,"C100",2.25924879977408,"RXRA"
"207",80,"C100",2.49404289118348,"RXRA"
"208",70,"C100",2.77777777777778,"RXRA"
"209",60,"C100",3.11374708748147,"RXRA"
"210",50,"C100",3.55871886120996,"RXRA"
"211",40,"C100",4.32020330368488,"RXRA"
"212",30,"C100",5.46378653113088,"RXRA"
"213",20,"C100",7.1156289707751,"RXRA"
"214",10,"C100",10.4193138500635,"RXRA"
"215",9,"C100",10.4519774011299,"RXRA"
"216",8,"C100",11.5873015873016,"RXRA"
"217",7,"C100",11.6152450090744,"RXRA"
"218",6,"C100",12.2881355932203,"RXRA"
"219",5,"C100",13.9593908629442,"RXRA"
"220",4,"C100",13.6507936507937,"RXRA"
"221",3,"C100",13.9830508474576,"RXRA"
"222",2,"C100",17.1974522292994,"RXRA"
"223",1,"C100",24.0506329113924,"RXRA"
"224",0.9,"C100",26.7605633802817,"RXRA"
"225",0.8,"C100",28.5714285714286,"RXRA"
"226",0.7,"C100",30.9090909090909,"RXRA"
"227",0.6,"C100",31.9148936170213,"RXRA"
"228",0.5,"C100",35,"RXRA"
"229",0.4,"C100",37.5,"RXRA"
"230",0.3,"C100",41.6666666666667,"RXRA"
"231",0.2,"C100",31.25,"RXRA"
"232",0.1,"C100",37.5,"RXRA"
"233",5,"C5",4.32569974554707,"RXRA"
"234",4,"C5",5.4140127388535,"RXRA"
"235",3,"C5",7.20338983050847,"RXRA"
"236",2,"C5",10.1910828025478,"RXRA"
"237",1,"C5",13.9240506329114,"RXRA"
"238",0.9,"C5",15.4929577464789,"RXRA"
"239",0.8,"C5",17.4603174603175,"RXRA"
"240",0.7,"C5",20,"RXRA"
"241",0.6,"C5",23.4042553191489,"RXRA"
"242",0.5,"C5",27.5,"RXRA"
"243",0.4,"C5",31.25,"RXRA"
"244",0.3,"C5",37.5,"RXRA"
"245",0.2,"C5",43.75,"RXRA"
"246",0.1,"C5",25,"RXRA"
"247",1,"C1",10.126582278481,"RXRA"
"248",0.9,"C1",11.2676056338028,"RXRA"
"249",0.8,"C1",12.6984126984127,"RXRA"
"250",0.7,"C1",10.9090909090909,"RXRA"
"251",0.6,"C1",10.6382978723404,"RXRA"
"252",0.5,"C1",10.2564102564103,"RXRA"
"253",0.4,"C1",12.9032258064516,"RXRA"
"254",0.3,"C1",17.3913043478261,"RXRA"
"255",0.2,"C1",26.6666666666667,"RXRA"
"256",0.1,"C1",28.5714285714286,"RXRA"
"257",100,"B",2.05871139916127,"RXRA"
"258",90,"B",1.32730866986727,"RXRA"
"259",80,"B",1.12787926926132,"RXRA"
"260",70,"B",1.03485838779956,"RXRA"
"261",60,"B",0.889642024994704,"RXRA"
"262",50,"B",0.864260294865277,"RXRA"
"263",40,"B",0.825921219822109,"RXRA"
"264",30,"B",1.01651842439644,"RXRA"
"265",20,"B",1.27064803049555,"RXRA"
"266",10,"B",2.16010165184244,"RXRA"
"267",9,"B",2.40112994350282,"RXRA"
"268",8,"B",2.53968253968254,"RXRA"
"269",7,"B",2.9038112522686,"RXRA"
"270",6,"B",3.38983050847458,"RXRA"
"271",5,"B",4.06091370558376,"RXRA"
"272",4,"B",5.07936507936508,"RXRA"
"273",3,"B",5.93220338983051,"RXRA"
"274",2,"B",4.96894409937888,"RXRA"
"275",1,"B",4.96894409937888,"RXRA"
"276",0.9,"B",4.96894409937888,"RXRA"
"277",0.8,"B",4.96894409937888,"RXRA"
"278",0.7,"B",4.96894409937888,"RXRA"
"279",0.6,"B",4.96894409937888,"RXRA"
"280",0.5,"B",4.96894409937888,"RXRA"
"281",0.4,"B",4.96894409937888,"RXRA"
"282",0.3,"B",4.96894409937888,"RXRA"
"283",0.2,"B",4.96894409937888,"RXRA"
"284",0.1,"B",4.96894409937888,"RXRA"
